time = 2020-11-17 09:03:00 cash in hand = 738.02, portfolio value = 1613.41, unrealized PNL = 111.99 realized PNL = -638.62, holding = 1.0 calls and 0.0 puts and ES = 3606.0 and bar_num = 16.0 and obv_slope = -44.244573273188905 and [call,puts] values are = [32. 23.] and max call price = 31.75 compared to 31.75 and max put price = 22.75 compared to 22.75and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.25 and self.put_option_price.bid = 22.75 and EMA_9 - EMA_26 DIFF = 2.5260305260153473 and RSI = 67.53406257672204 and slop[-1] =-24.81496025438261 and self.submitted = 0 and upper BBand = 3606.7787814108447 and lower BBand = 3605.992616313874 and df["roll_max_cp"] = 3607.75 and df["roll_min_cp"] = 3599.5 and df["roll_max_vol"].iloc[i-1] = 7457.0 and df["volume"].iloc[i-1] = 1915, and df["volume"] = 280
time = 2020-11-17 10:33:00 cash in hand = 844.84, portfolio value = 1502.76, unrealized PNL = -11.16 realized PNL = -519.3, holding = 1 calls and 0 puts and ES = 3614.25 and bar_num = -2.0 and obv_slope = -34.1398562397971 and [call,puts] values are = [32. 23.] and max call price = 32.25 compared to 29.75 and max put price = 23.5 compared to 21.5and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.25 and self.put_option_price.bid = 21.5 and EMA_9 - EMA_26 DIFF = 1.0492896565770025 and RSI = 43.21067476684449 and slop[-1] =30.005944582065855 and self.submitted = 0 and upper BBand = 3614.6150290242003 and lower BBand = 3613.8696730339216 and df["roll_max_cp"] = 3618.5 and df["roll_min_cp"] = 3608.5 and df["roll_max_vol"].iloc[i-1] = 10551.0 and df["volume"].iloc[i-1] = 1000, and df["volume"] = 1427
time = 2020-11-17 10:33:00 cash in hand = 844.84, portfolio value = 1502.76, unrealized PNL = -11.16 realized PNL = -519.3, holding = 1 calls and 0 puts and ES = 3614.25 and bar_num = -2.0 and obv_slope = -32.750876580244196 and [call,puts] values are = [32. 23.] and max call price = 32.25 compared to 29.5 and max put price = 23.5 compared to 21.5and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.25 and self.put_option_price.bid = 21.5 and EMA_9 - EMA_26 DIFF = 1.0492896565770025 and RSI = 43.21067476684449 and slop[-1] =30.005944582065855 and self.submitted = 0 and upper BBand = 3614.6150290242003 and lower BBand = 3613.8696730339216 and df["roll_max_cp"] = 3618.5 and df["roll_min_cp"] = 3608.5 and df["roll_max_vol"].iloc[i-1] = 10551.0 and df["volume"].iloc[i-1] = 1000, and df["volume"] = 1110
time = 2020-11-17 10:34:00 cash in hand = 844.84, portfolio value = 1502.76, unrealized PNL = -11.16 realized PNL = -519.3, holding = 1 calls and 0 puts and ES = 3613.0 and bar_num = -2.0 and obv_slope = -36.32091307499848 and [call,puts] values are = [32. 23.] and max call price = 32.25 compared to 29.5 and max put price = 23.5 compared to 21.5and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.25 and self.put_option_price.bid = 21.5 and EMA_9 - EMA_26 DIFF = 0.8369181755829231 and RSI = 48.413798169325375 and slop[-1] =-32.750876580244196 and self.submitted = 0 and upper BBand = 3614.7575003053307 and lower BBand = 3613.544148656435 and df["roll_max_cp"] = 3618.5 and df["roll_min_cp"] = 3609.75 and df["roll_max_vol"].iloc[i-1] = 10551.0 and df["volume"].iloc[i-1] = 1110, and df["volume"] = 0
time = 2020-11-17 10:34:00 cash in hand = 844.84, portfolio value = 1502.76, unrealized PNL = -11.16 realized PNL = -519.3, holding = 1 calls and 0 puts and ES = 3613.25 and bar_num = -2.0 and obv_slope = -36.32091307499848 and [call,puts] values are = [32. 23.] and max call price = 32.25 compared to 29.5 and max put price = 23.5 compared to 21.5and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.25 and self.put_option_price.bid = 21.5 and EMA_9 - EMA_26 DIFF = 0.8369181755829231 and RSI = 48.413798169325375 and slop[-1] =-32.750876580244196 and self.submitted = 0 and upper BBand = 3614.7575003053307 and lower BBand = 3613.544148656435 and df["roll_max_cp"] = 3618.5 and df["roll_min_cp"] = 3609.75 and df["roll_max_vol"].iloc[i-1] = 10551.0 and df["volume"].iloc[i-1] = 1110, and df["volume"] = 97
time = 2020-11-17 10:34:00 cash in hand = 844.84, portfolio value = 1502.76, unrealized PNL = -11.16 realized PNL = -519.3, holding = 1 calls and 0 puts and ES = 3613.25 and bar_num = -2.0 and obv_slope = -36.32091307499848 and [call,puts] values are = [32. 23.] and max call price = 32.25 compared to 29.5 and max put price = 23.5 compared to 21.5and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.25 and self.put_option_price.bid = 21.5 and EMA_9 - EMA_26 DIFF = 0.8369181755829231 and RSI = 48.413798169325375 and slop[-1] =-32.750876580244196 and self.submitted = 0 and upper BBand = 3614.7575003053307 and lower BBand = 3613.544148656435 and df["roll_max_cp"] = 3618.5 and df["roll_min_cp"] = 3609.75 and df["roll_max_vol"].iloc[i-1] = 10551.0 and df["volume"].iloc[i-1] = 1110, and df["volume"] = 143
time = 2020-11-17 10:34:00 cash in hand = 844.84, portfolio value = 1502.76, unrealized PNL = -11.16 realized PNL = -519.3, holding = 1 calls and 0 puts and ES = 3613.25 and bar_num = -2.0 and obv_slope = -36.32091307499848 and [call,puts] values are = [32. 23.] and max call price = 32.25 compared to 29.5 and max put price = 23.5 compared to 21.5and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.25 and self.put_option_price.bid = 21.5 and EMA_9 - EMA_26 DIFF = 0.8369181755829231 and RSI = 48.413798169325375 and slop[-1] =-32.750876580244196 and self.submitted = 0 and upper BBand = 3614.7575003053307 and lower BBand = 3613.544148656435 and df["roll_max_cp"] = 3618.5 and df["roll_min_cp"] = 3609.75 and df["roll_max_vol"].iloc[i-1] = 10551.0 and df["volume"].iloc[i-1] = 1110, and df["volume"] = 187
time = 2020-11-17 10:34:00 cash in hand = 844.84, portfolio value = 1502.76, unrealized PNL = -11.16 realized PNL = -519.3, holding = 1 calls and 0 puts and ES = 3613.25 and bar_num = -2.0 and obv_slope = -36.32091307499848 and [call,puts] values are = [32. 23.] and max call price = 32.25 compared to 29.5 and max put price = 23.5 compared to 21.5and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.25 and self.put_option_price.bid = 21.5 and EMA_9 - EMA_26 DIFF = 0.8369181755829231 and RSI = 48.413798169325375 and slop[-1] =-32.750876580244196 and self.submitted = 0 and upper BBand = 3614.7575003053307 and lower BBand = 3613.544148656435 and df["roll_max_cp"] = 3618.5 and df["roll_min_cp"] = 3609.75 and df["roll_max_vol"].iloc[i-1] = 10551.0 and df["volume"].iloc[i-1] = 1110, and df["volume"] = 264
time = 2020-11-17 10:34:00 cash in hand = 844.84, portfolio value = 1502.76, unrealized PNL = -11.16 realized PNL = -519.3, holding = 1 calls and 0 puts and ES = 3613.25 and bar_num = -2.0 and obv_slope = -36.84012621058734 and [call,puts] values are = [32. 23.] and max call price = 32.25 compared to 29.5 and max put price = 23.5 compared to 21.5and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.25 and self.put_option_price.bid = 21.5 and EMA_9 - EMA_26 DIFF = 0.8369181755829231 and RSI = 48.413798169325375 and slop[-1] =-32.750876580244196 and self.submitted = 0 and upper BBand = 3614.7575003053307 and lower BBand = 3613.544148656435 and df["roll_max_cp"] = 3618.5 and df["roll_min_cp"] = 3609.75 and df["roll_max_vol"].iloc[i-1] = 10551.0 and df["volume"].iloc[i-1] = 1110, and df["volume"] = 307
time = 2020-11-17 10:34:00 cash in hand = 844.84, portfolio value = 1502.76, unrealized PNL = -11.16 realized PNL = -519.3, holding = 1 calls and 0 puts and ES = 3613.25 and bar_num = -2.0 and obv_slope = -37.19841535372932 and [call,puts] values are = [32. 23.] and max call price = 32.25 compared to 29.5 and max put price = 23.5 compared to 21.5and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.25 and self.put_option_price.bid = 21.5 and EMA_9 - EMA_26 DIFF = 0.8369181755829231 and RSI = 48.413798169325375 and slop[-1] =-32.750876580244196 and self.submitted = 0 and upper BBand = 3614.7575003053307 and lower BBand = 3613.544148656435 and df["roll_max_cp"] = 3618.5 and df["roll_min_cp"] = 3609.75 and df["roll_max_vol"].iloc[i-1] = 10551.0 and df["volume"].iloc[i-1] = 1110, and df["volume"] = 646
time = 2020-11-17 10:34:00 cash in hand = 844.84, portfolio value = 1502.76, unrealized PNL = -11.16 realized PNL = -519.3, holding = 1 calls and 0 puts and ES = 3613.25 and bar_num = -2.0 and obv_slope = -36.93492837674641 and [call,puts] values are = [32. 23.] and max call price = 32.25 compared to 29.5 and max put price = 23.5 compared to 21.5and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.25 and self.put_option_price.bid = 21.5 and EMA_9 - EMA_26 DIFF = 0.8369181755829231 and RSI = 48.413798169325375 and slop[-1] =-32.750876580244196 and self.submitted = 0 and upper BBand = 3614.7575003053307 and lower BBand = 3613.544148656435 and df["roll_max_cp"] = 3618.5 and df["roll_min_cp"] = 3609.75 and df["roll_max_vol"].iloc[i-1] = 10551.0 and df["volume"].iloc[i-1] = 1110, and df["volume"] = 383
time = 2020-11-17 10:34:00 cash in hand = 844.84, portfolio value = 1502.76, unrealized PNL = -11.16 realized PNL = -519.3, holding = 1 calls and 0 puts and ES = 3613.25 and bar_num = -2.0 and obv_slope = -36.32091307499848 and [call,puts] values are = [32. 23.] and max call price = 32.25 compared to 29.5 and max put price = 23.5 compared to 21.5and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.25 and self.put_option_price.bid = 21.5 and EMA_9 - EMA_26 DIFF = 0.8369181755829231 and RSI = 48.413798169325375 and slop[-1] =-32.750876580244196 and self.submitted = 0 and upper BBand = 3614.7575003053307 and lower BBand = 3613.544148656435 and df["roll_max_cp"] = 3618.5 and df["roll_min_cp"] = 3609.75 and df["roll_max_vol"].iloc[i-1] = 10551.0 and df["volume"].iloc[i-1] = 1110, and df["volume"] = 400
time = 2020-11-17 10:34:00 cash in hand = 844.84, portfolio value = 1502.76, unrealized PNL = -11.16 realized PNL = -519.3, holding = 1 calls and 0 puts and ES = 3613.25 and bar_num = -2.0 and obv_slope = -37.00633831467858 and [call,puts] values are = [32. 23.] and max call price = 32.25 compared to 29.5 and max put price = 23.5 compared to 21.5and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.25 and self.put_option_price.bid = 21.5 and EMA_9 - EMA_26 DIFF = 0.8369181755829231 and RSI = 48.413798169325375 and slop[-1] =-32.750876580244196 and self.submitted = 0 and upper BBand = 3614.7575003053307 and lower BBand = 3613.544148656435 and df["roll_max_cp"] = 3618.5 and df["roll_min_cp"] = 3609.75 and df["roll_max_vol"].iloc[i-1] = 10551.0 and df["volume"].iloc[i-1] = 1110, and df["volume"] = 446
time = 2020-11-17 10:34:00 cash in hand = 844.84, portfolio value = 1502.76, unrealized PNL = -11.16 realized PNL = -519.3, holding = 1 calls and 0 puts and ES = 3613.25 and bar_num = -2.0 and obv_slope = -36.32091307499848 and [call,puts] values are = [32. 23.] and max call price = 32.25 compared to 29.5 and max put price = 23.5 compared to 21.5and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.25 and self.put_option_price.bid = 21.5 and EMA_9 - EMA_26 DIFF = 0.8369181755829231 and RSI = 48.413798169325375 and slop[-1] =-32.750876580244196 and self.submitted = 0 and upper BBand = 3614.7575003053307 and lower BBand = 3613.544148656435 and df["roll_max_cp"] = 3618.5 and df["roll_min_cp"] = 3609.75 and df["roll_max_vol"].iloc[i-1] = 10551.0 and df["volume"].iloc[i-1] = 1110, and df["volume"] = 541
time = 2020-11-17 10:34:00 cash in hand = 844.84, portfolio value = 1502.76, unrealized PNL = -11.16 realized PNL = -519.3, holding = 1 calls and 0 puts and ES = 3613.25 and bar_num = -2.0 and obv_slope = -36.32091307499848 and [call,puts] values are = [32. 23.] and max call price = 32.25 compared to 29.5 and max put price = 23.5 compared to 21.5and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.25 and self.put_option_price.bid = 21.5 and EMA_9 - EMA_26 DIFF = 0.8369181755829231 and RSI = 48.413798169325375 and slop[-1] =-32.750876580244196 and self.submitted = 0 and upper BBand = 3614.7575003053307 and lower BBand = 3613.544148656435 and df["roll_max_cp"] = 3618.5 and df["roll_min_cp"] = 3609.75 and df["roll_max_vol"].iloc[i-1] = 10551.0 and df["volume"].iloc[i-1] = 1110, and df["volume"] = 611
time = 2020-11-17 10:34:00 cash in hand = 844.84, portfolio value = 1502.76, unrealized PNL = -11.16 realized PNL = -519.3, holding = 1 calls and 0 puts and ES = 3613.25 and bar_num = -2.0 and obv_slope = -36.32091307499848 and [call,puts] values are = [32. 23.] and max call price = 32.25 compared to 29.5 and max put price = 23.5 compared to 21.5and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.25 and self.put_option_price.bid = 21.5 and EMA_9 - EMA_26 DIFF = 0.8369181755829231 and RSI = 48.413798169325375 and slop[-1] =-32.750876580244196 and self.submitted = 0 and upper BBand = 3614.7575003053307 and lower BBand = 3613.544148656435 and df["roll_max_cp"] = 3618.5 and df["roll_min_cp"] = 3609.75 and df["roll_max_vol"].iloc[i-1] = 10551.0 and df["volume"].iloc[i-1] = 1110, and df["volume"] = 904
time = 2020-11-17 10:34:00 cash in hand = 844.84, portfolio value = 1502.76, unrealized PNL = -11.16 realized PNL = -519.3, holding = 1 calls and 0 puts and ES = 3613.25 and bar_num = -2.0 and obv_slope = -36.32091307499848 and [call,puts] values are = [32. 23.] and max call price = 32.25 compared to 29.5 and max put price = 23.5 compared to 21.5and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.25 and self.put_option_price.bid = 21.5 and EMA_9 - EMA_26 DIFF = 0.8369181755829231 and RSI = 48.413798169325375 and slop[-1] =-32.750876580244196 and self.submitted = 0 and upper BBand = 3614.7575003053307 and lower BBand = 3613.544148656435 and df["roll_max_cp"] = 3618.5 and df["roll_min_cp"] = 3609.75 and df["roll_max_vol"].iloc[i-1] = 10551.0 and df["volume"].iloc[i-1] = 1110, and df["volume"] = 619
time = 2020-11-17 10:34:00 cash in hand = 844.84, portfolio value = 1502.76, unrealized PNL = -11.16 realized PNL = -519.3, holding = 1 calls and 0 puts and ES = 3613.25 and bar_num = -2.0 and obv_slope = -37.1829747391886 and [call,puts] values are = [32. 23.] and max call price = 32.25 compared to 29.5 and max put price = 23.5 compared to 21.5and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.25 and self.put_option_price.bid = 21.5 and EMA_9 - EMA_26 DIFF = 0.8369181755829231 and RSI = 48.413798169325375 and slop[-1] =-32.750876580244196 and self.submitted = 0 and upper BBand = 3614.7575003053307 and lower BBand = 3613.544148656435 and df["roll_max_cp"] = 3618.5 and df["roll_min_cp"] = 3609.75 and df["roll_max_vol"].iloc[i-1] = 10551.0 and df["volume"].iloc[i-1] = 1110, and df["volume"] = 628
time = 2020-11-17 10:35:00 cash in hand = 844.84, portfolio value = 1502.76, unrealized PNL = -11.16 realized PNL = -519.3, holding = 1 calls and 0 puts and ES = 3613.25 and bar_num = -2.0 and obv_slope = -36.490362654911905 and [call,puts] values are = [32. 23.] and max call price = 32.25 compared to 29.5 and max put price = 23.5 compared to 21.5and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.25 and self.put_option_price.bid = 21.5 and EMA_9 - EMA_26 DIFF = 0.6357256981714272 and RSI = 33.20317429673218 and slop[-1] =-37.1829747391886 and self.submitted = 0 and upper BBand = 3614.7242958500756 and lower BBand = 3613.1786927677604 and df["roll_max_cp"] = 3618.5 and df["roll_min_cp"] = 3611.5 and df["roll_max_vol"].iloc[i-1] = 8304.0 and df["volume"].iloc[i-1] = 628, and df["volume"] = 0
time = 2020-11-17 10:35:00 cash in hand = 844.84, portfolio value = 1502.76, unrealized PNL = -11.16 realized PNL = -519.3, holding = 1 calls and 0 puts and ES = 3613.25 and bar_num = -2.0 and obv_slope = -34.872369810439764 and [call,puts] values are = [32. 23.] and max call price = 32.25 compared to 29.5 and max put price = 23.5 compared to 21.5and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.25 and self.put_option_price.bid = 21.5 and EMA_9 - EMA_26 DIFF = 0.6357256981714272 and RSI = 33.20317429673218 and slop[-1] =-37.1829747391886 and self.submitted = 0 and upper BBand = 3614.7242958500756 and lower BBand = 3613.1786927677604 and df["roll_max_cp"] = 3618.5 and df["roll_min_cp"] = 3611.5 and df["roll_max_vol"].iloc[i-1] = 8304.0 and df["volume"].iloc[i-1] = 628, and df["volume"] = 93
time = 2020-11-17 10:35:00 cash in hand = 844.84, portfolio value = 1502.76, unrealized PNL = -11.16 realized PNL = -519.3, holding = 1 calls and 0 puts and ES = 3613.25 and bar_num = -2.0 and obv_slope = -33.188103348787855 and [call,puts] values are = [32. 23.] and max call price = 32.25 compared to 29.5 and max put price = 23.5 compared to 21.5and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.25 and self.put_option_price.bid = 21.5 and EMA_9 - EMA_26 DIFF = 0.6357256981714272 and RSI = 33.20317429673218 and slop[-1] =-37.1829747391886 and self.submitted = 0 and upper BBand = 3614.7242958500756 and lower BBand = 3613.1786927677604 and df["roll_max_cp"] = 3618.5 and df["roll_min_cp"] = 3611.5 and df["roll_max_vol"].iloc[i-1] = 8304.0 and df["volume"].iloc[i-1] = 628, and df["volume"] = 186
time = 2020-11-17 10:35:00 cash in hand = 844.84, portfolio value = 1502.76, unrealized PNL = -11.16 realized PNL = -519.3, holding = 1 calls and 0 puts and ES = 3613.25 and bar_num = -2.0 and obv_slope = -31.4364991796183 and [call,puts] values are = [32. 23.] and max call price = 32.25 compared to 29.5 and max put price = 23.5 compared to 21.5and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.25 and self.put_option_price.bid = 21.5 and EMA_9 - EMA_26 DIFF = 0.6357256981714272 and RSI = 33.20317429673218 and slop[-1] =-37.1829747391886 and self.submitted = 0 and upper BBand = 3614.7242958500756 and lower BBand = 3613.1786927677604 and df["roll_max_cp"] = 3618.5 and df["roll_min_cp"] = 3611.5 and df["roll_max_vol"].iloc[i-1] = 8304.0 and df["volume"].iloc[i-1] = 628, and df["volume"] = 279
time = 2020-11-17 10:35:00 cash in hand = 844.84, portfolio value = 1502.76, unrealized PNL = -11.16 realized PNL = -519.3, holding = 1 calls and 0 puts and ES = 3613.25 and bar_num = -2.0 and obv_slope = -29.616909797218874 and [call,puts] values are = [32. 23.] and max call price = 32.25 compared to 29.75 and max put price = 23.5 compared to 21.25and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.25 and self.put_option_price.bid = 21.25 and EMA_9 - EMA_26 DIFF = 0.6357256981714272 and RSI = 33.20317429673218 and slop[-1] =-37.1829747391886 and self.submitted = 0 and upper BBand = 3614.7242958500756 and lower BBand = 3613.1786927677604 and df["roll_max_cp"] = 3618.5 and df["roll_min_cp"] = 3611.5 and df["roll_max_vol"].iloc[i-1] = 8304.0 and df["volume"].iloc[i-1] = 628, and df["volume"] = 372
time = 2020-11-17 10:35:00 cash in hand = 844.84, portfolio value = 1502.76, unrealized PNL = -11.16 realized PNL = -519.3, holding = 1 calls and 0 puts and ES = 3613.0 and bar_num = -2.0 and obv_slope = -30.954059517727302 and [call,puts] values are = [32. 23.] and max call price = 32.25 compared to 29.75 and max put price = 23.5 compared to 21.5and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.25 and self.put_option_price.bid = 21.5 and EMA_9 - EMA_26 DIFF = 0.6357256981714272 and RSI = 33.20317429673218 and slop[-1] =-37.1829747391886 and self.submitted = 0 and upper BBand = 3614.7242958500756 and lower BBand = 3613.1786927677604 and df["roll_max_cp"] = 3618.5 and df["roll_min_cp"] = 3611.5 and df["roll_max_vol"].iloc[i-1] = 8304.0 and df["volume"].iloc[i-1] = 628, and df["volume"] = 304
