time = 2020-11-17 16:00:00 cash in hand = 2236.04, portfolio value = 0.0, unrealized PNL = 0.0 realized PNL = -263.62, holding = 0.0 calls and 0.0 puts and ES = 3604.5 and bar_num = -5.0 and obv_slope = 5.965177653126778 and [call,puts] values are = [30.25 20.25] and max call price = 28.0 compared to 28.0 and max put price = 18.75 compared to 18.75and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 5.0 and self.put_option_price.bid = 18.75 and EMA_9 - EMA_26 DIFF = -1.9437855302335265 and RSI = 19.40279797812389 and slop[-1] =-27.799494591156172 and self.submitted = 0 and upper BBand = 3604.6975935057812 and lower BBand = 3603.5795595170316 and df["roll_max_cp"] = 3611.0 and df["roll_min_cp"] = 3603.25 and df["roll_max_vol"].iloc[i-1] = 520.0 and df["volume"].iloc[i-1] = 179, and df["volume"] = 311
time = 2020-11-17 17:06:00 cash in hand = 569.28, portfolio value = 1441.12, unrealized PNL = -22.8 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.0 and bar_num = -1.0 and obv_slope = -47.41731526497462 and [call,puts] values are = [30.25 20.25] and max call price = 30.0 compared to 28.25 and max put price = 21.75 compared to 20.0and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 20.0 and EMA_9 - EMA_26 DIFF = 0.09203500737839931 and RSI = 27.90730875033255 and slop[-1] =-40.56101799650964 and self.submitted = 0 and upper BBand = 3609.9407587496153 and lower BBand = 3608.566390205333 and df["roll_max_cp"] = 3611.75 and df["roll_min_cp"] = 3608.0 and df["roll_max_vol"].iloc[i-1] = 312.0 and df["volume"].iloc[i-1] = 177, and df["volume"] = -1
time = 2020-11-17 17:06:00 cash in hand = 569.28, portfolio value = 1441.12, unrealized PNL = -22.8 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.0 and bar_num = -2.0 and obv_slope = -47.41731526497462 and [call,puts] values are = [30.25 20.25] and max call price = 30.0 compared to 28.25 and max put price = 21.75 compared to 20.0and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 20.0 and EMA_9 - EMA_26 DIFF = 0.09203500737839931 and RSI = 27.90730875033255 and slop[-1] =-40.56101799650964 and self.submitted = 0 and upper BBand = 3609.9407587496153 and lower BBand = 3608.566390205333 and df["roll_max_cp"] = 3611.75 and df["roll_min_cp"] = 3608.0 and df["roll_max_vol"].iloc[i-1] = 312.0 and df["volume"].iloc[i-1] = 177, and df["volume"] = -1
time = 2020-11-17 17:06:00 cash in hand = 569.28, portfolio value = 1441.12, unrealized PNL = -22.8 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.0 and bar_num = -1.0 and obv_slope = -45.66139376112879 and [call,puts] values are = [30.25 20.25] and max call price = 30.0 compared to 28.0 and max put price = 21.75 compared to 20.25and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 20.25 and EMA_9 - EMA_26 DIFF = 0.09203500737839931 and RSI = 27.90730875033255 and slop[-1] =-40.56101799650964 and self.submitted = 0 and upper BBand = 3609.9407587496153 and lower BBand = 3608.566390205333 and df["roll_max_cp"] = 3611.75 and df["roll_min_cp"] = 3608.0 and df["roll_max_vol"].iloc[i-1] = 312.0 and df["volume"].iloc[i-1] = 177, and df["volume"] = 126
time = 2020-11-17 17:06:00 cash in hand = 569.28, portfolio value = 1441.12, unrealized PNL = -22.8 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.0 and bar_num = -2.0 and obv_slope = -45.408465860336456 and [call,puts] values are = [30.25 20.25] and max call price = 30.0 compared to 28.0 and max put price = 21.75 compared to 20.25and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 20.25 and EMA_9 - EMA_26 DIFF = 0.09203500737839931 and RSI = 27.90730875033255 and slop[-1] =-40.56101799650964 and self.submitted = 0 and upper BBand = 3609.9407587496153 and lower BBand = 3608.566390205333 and df["roll_max_cp"] = 3611.75 and df["roll_min_cp"] = 3608.0 and df["roll_max_vol"].iloc[i-1] = 312.0 and df["volume"].iloc[i-1] = 177, and df["volume"] = 149
time = 2020-11-17 17:06:00 cash in hand = 569.28, portfolio value = 1441.12, unrealized PNL = -22.8 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.0 and bar_num = -2.0 and obv_slope = -45.408465860336456 and [call,puts] values are = [30.25 20.25] and max call price = 30.0 compared to 28.0 and max put price = 21.75 compared to 20.25and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 20.25 and EMA_9 - EMA_26 DIFF = 0.09203500737839931 and RSI = 27.90730875033255 and slop[-1] =-40.56101799650964 and self.submitted = 0 and upper BBand = 3609.9407587496153 and lower BBand = 3608.566390205333 and df["roll_max_cp"] = 3611.75 and df["roll_min_cp"] = 3608.0 and df["roll_max_vol"].iloc[i-1] = 312.0 and df["volume"].iloc[i-1] = 177, and df["volume"] = 149
time = 2020-11-17 17:06:00 cash in hand = 569.28, portfolio value = 1441.12, unrealized PNL = -22.8 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.0 and bar_num = -2.0 and obv_slope = -45.408465860336456 and [call,puts] values are = [30.25 20.25] and max call price = 30.0 compared to 28.0 and max put price = 21.75 compared to 20.25and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 20.25 and EMA_9 - EMA_26 DIFF = 0.09203500737839931 and RSI = 27.90730875033255 and slop[-1] =-40.56101799650964 and self.submitted = 0 and upper BBand = 3609.9407587496153 and lower BBand = 3608.566390205333 and df["roll_max_cp"] = 3611.75 and df["roll_min_cp"] = 3608.0 and df["roll_max_vol"].iloc[i-1] = 312.0 and df["volume"].iloc[i-1] = 177, and df["volume"] = 149
time = 2020-11-17 17:06:00 cash in hand = 569.28, portfolio value = 1441.12, unrealized PNL = -22.8 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.0 and bar_num = -2.0 and obv_slope = -45.408465860336456 and [call,puts] values are = [30.25 20.25] and max call price = 30.0 compared to 27.75 and max put price = 21.75 compared to 20.5and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 20.5 and EMA_9 - EMA_26 DIFF = 0.09203500737839931 and RSI = 27.90730875033255 and slop[-1] =-40.56101799650964 and self.submitted = 0 and upper BBand = 3609.9407587496153 and lower BBand = 3608.566390205333 and df["roll_max_cp"] = 3611.75 and df["roll_min_cp"] = 3608.0 and df["roll_max_vol"].iloc[i-1] = 312.0 and df["volume"].iloc[i-1] = 177, and df["volume"] = 149
time = 2020-11-17 17:06:00 cash in hand = 569.28, portfolio value = 1441.12, unrealized PNL = -22.8 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.0 and bar_num = -2.0 and obv_slope = -44.62137964390274 and [call,puts] values are = [30.25 20.25] and max call price = 30.0 compared to 27.75 and max put price = 21.75 compared to 20.5and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 20.5 and EMA_9 - EMA_26 DIFF = 0.09203500737839931 and RSI = 27.90730875033255 and slop[-1] =-40.56101799650964 and self.submitted = 0 and upper BBand = 3609.9407587496153 and lower BBand = 3608.566390205333 and df["roll_max_cp"] = 3611.75 and df["roll_min_cp"] = 3608.0 and df["roll_max_vol"].iloc[i-1] = 312.0 and df["volume"].iloc[i-1] = 177, and df["volume"] = 233
time = 2020-11-17 17:06:00 cash in hand = 569.28, portfolio value = 1441.12, unrealized PNL = -22.8 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.0 and bar_num = -2.0 and obv_slope = -44.62137964390274 and [call,puts] values are = [30.25 20.25] and max call price = 30.0 compared to 27.75 and max put price = 21.75 compared to 20.5and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 20.5 and EMA_9 - EMA_26 DIFF = 0.09203500737839931 and RSI = 27.90730875033255 and slop[-1] =-40.56101799650964 and self.submitted = 0 and upper BBand = 3609.9407587496153 and lower BBand = 3608.566390205333 and df["roll_max_cp"] = 3611.75 and df["roll_min_cp"] = 3608.0 and df["roll_max_vol"].iloc[i-1] = 312.0 and df["volume"].iloc[i-1] = 177, and df["volume"] = 233
time = 2020-11-17 17:06:00 cash in hand = 569.28, portfolio value = 1441.12, unrealized PNL = -22.8 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.0 and bar_num = -2.0 and obv_slope = -44.62137964390274 and [call,puts] values are = [30.25 20.25] and max call price = 30.0 compared to 27.75 and max put price = 21.75 compared to 20.5and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 20.5 and EMA_9 - EMA_26 DIFF = 0.09203500737839931 and RSI = 27.90730875033255 and slop[-1] =-40.56101799650964 and self.submitted = 0 and upper BBand = 3609.9407587496153 and lower BBand = 3608.566390205333 and df["roll_max_cp"] = 3611.75 and df["roll_min_cp"] = 3608.0 and df["roll_max_vol"].iloc[i-1] = 312.0 and df["volume"].iloc[i-1] = 177, and df["volume"] = 233
time = 2020-11-17 17:06:00 cash in hand = 569.28, portfolio value = 1441.12, unrealized PNL = -22.8 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.0 and bar_num = -2.0 and obv_slope = -44.18387600441438 and [call,puts] values are = [30.25 20.25] and max call price = 30.0 compared to 27.5 and max put price = 21.75 compared to 20.75and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 20.75 and EMA_9 - EMA_26 DIFF = 0.09203500737839931 and RSI = 27.90730875033255 and slop[-1] =-40.56101799650964 and self.submitted = 0 and upper BBand = 3609.9407587496153 and lower BBand = 3608.566390205333 and df["roll_max_cp"] = 3611.75 and df["roll_min_cp"] = 3608.0 and df["roll_max_vol"].iloc[i-1] = 312.0 and df["volume"].iloc[i-1] = 177, and df["volume"] = 290
time = 2020-11-17 17:06:00 cash in hand = 569.28, portfolio value = 1441.12, unrealized PNL = -22.8 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.0 and bar_num = -2.0 and obv_slope = -44.18387600441438 and [call,puts] values are = [30.25 20.25] and max call price = 30.0 compared to 27.5 and max put price = 21.75 compared to 20.75and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 20.75 and EMA_9 - EMA_26 DIFF = 0.09203500737839931 and RSI = 27.90730875033255 and slop[-1] =-40.56101799650964 and self.submitted = 0 and upper BBand = 3609.9407587496153 and lower BBand = 3608.566390205333 and df["roll_max_cp"] = 3611.75 and df["roll_min_cp"] = 3608.0 and df["roll_max_vol"].iloc[i-1] = 312.0 and df["volume"].iloc[i-1] = 177, and df["volume"] = 290
time = 2020-11-17 17:06:00 cash in hand = 569.28, portfolio value = 1441.12, unrealized PNL = -22.8 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.0 and bar_num = -2.0 and obv_slope = -44.18387600441438 and [call,puts] values are = [30.25 20.25] and max call price = 30.0 compared to 27.5 and max put price = 21.75 compared to 20.75and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 20.75 and EMA_9 - EMA_26 DIFF = 0.09203500737839931 and RSI = 27.90730875033255 and slop[-1] =-40.56101799650964 and self.submitted = 0 and upper BBand = 3609.9407587496153 and lower BBand = 3608.566390205333 and df["roll_max_cp"] = 3611.75 and df["roll_min_cp"] = 3608.0 and df["roll_max_vol"].iloc[i-1] = 312.0 and df["volume"].iloc[i-1] = 177, and df["volume"] = 290
time = 2020-11-17 17:06:00 cash in hand = 569.28, portfolio value = 1441.12, unrealized PNL = -22.8 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.0 and bar_num = -3.0 and obv_slope = -44.18387600441438 and [call,puts] values are = [30.25 20.25] and max call price = 30.0 compared to 27.5 and max put price = 21.75 compared to 20.75and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 20.75 and EMA_9 - EMA_26 DIFF = 0.09203500737839931 and RSI = 27.90730875033255 and slop[-1] =-40.56101799650964 and self.submitted = 0 and upper BBand = 3609.9407587496153 and lower BBand = 3608.566390205333 and df["roll_max_cp"] = 3611.75 and df["roll_min_cp"] = 3608.0 and df["roll_max_vol"].iloc[i-1] = 312.0 and df["volume"].iloc[i-1] = 177, and df["volume"] = 290
time = 2020-11-17 17:06:00 cash in hand = 569.28, portfolio value = 1441.12, unrealized PNL = -22.8 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.0 and bar_num = -3.0 and obv_slope = -43.849636938670336 and [call,puts] values are = [30.25 20.25] and max call price = 30.0 compared to 27.25 and max put price = 21.75 compared to 21.0and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 21.0 and EMA_9 - EMA_26 DIFF = 0.09203500737839931 and RSI = 27.90730875033255 and slop[-1] =-40.56101799650964 and self.submitted = 0 and upper BBand = 3609.9407587496153 and lower BBand = 3608.566390205333 and df["roll_max_cp"] = 3611.75 and df["roll_min_cp"] = 3608.0 and df["roll_max_vol"].iloc[i-1] = 312.0 and df["volume"].iloc[i-1] = 177, and df["volume"] = 340
time = 2020-11-17 17:06:00 cash in hand = 569.28, portfolio value = 1441.12, unrealized PNL = -22.8 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.0 and bar_num = -2.0 and obv_slope = -43.849636938670336 and [call,puts] values are = [30.25 20.25] and max call price = 30.0 compared to 27.25 and max put price = 21.75 compared to 21.0and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 21.0 and EMA_9 - EMA_26 DIFF = 0.09203500737839931 and RSI = 27.90730875033255 and slop[-1] =-40.56101799650964 and self.submitted = 0 and upper BBand = 3609.9407587496153 and lower BBand = 3608.566390205333 and df["roll_max_cp"] = 3611.75 and df["roll_min_cp"] = 3608.0 and df["roll_max_vol"].iloc[i-1] = 312.0 and df["volume"].iloc[i-1] = 177, and df["volume"] = 340
time = 2020-11-17 17:06:00 cash in hand = 569.28, portfolio value = 1441.12, unrealized PNL = -22.8 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.0 and bar_num = -3.0 and obv_slope = -43.849636938670336 and [call,puts] values are = [30.25 20.25] and max call price = 30.0 compared to 27.25 and max put price = 21.75 compared to 21.0and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 21.0 and EMA_9 - EMA_26 DIFF = 0.09203500737839931 and RSI = 27.90730875033255 and slop[-1] =-40.56101799650964 and self.submitted = 0 and upper BBand = 3609.9407587496153 and lower BBand = 3608.566390205333 and df["roll_max_cp"] = 3611.75 and df["roll_min_cp"] = 3608.0 and df["roll_max_vol"].iloc[i-1] = 312.0 and df["volume"].iloc[i-1] = 177, and df["volume"] = 340
time = 2020-11-17 17:06:00 cash in hand = 569.28, portfolio value = 1441.12, unrealized PNL = -22.8 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.0 and bar_num = -3.0 and obv_slope = -43.849636938670336 and [call,puts] values are = [30.25 20.25] and max call price = 30.0 compared to 27.25 and max put price = 21.75 compared to 21.0and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 21.0 and EMA_9 - EMA_26 DIFF = 0.09203500737839931 and RSI = 27.90730875033255 and slop[-1] =-40.56101799650964 and self.submitted = 0 and upper BBand = 3609.9407587496153 and lower BBand = 3608.566390205333 and df["roll_max_cp"] = 3611.75 and df["roll_min_cp"] = 3608.0 and df["roll_max_vol"].iloc[i-1] = 312.0 and df["volume"].iloc[i-1] = 177, and df["volume"] = 340
time = 2020-11-17 17:06:00 cash in hand = 569.28, portfolio value = 1441.12, unrealized PNL = -22.8 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.0 and bar_num = -3.0 and obv_slope = -43.849636938670336 and [call,puts] values are = [30.25 20.25] and max call price = 30.0 compared to 27.25 and max put price = 21.75 compared to 21.0and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 21.0 and EMA_9 - EMA_26 DIFF = 0.09203500737839931 and RSI = 27.90730875033255 and slop[-1] =-40.56101799650964 and self.submitted = 0 and upper BBand = 3609.9407587496153 and lower BBand = 3608.566390205333 and df["roll_max_cp"] = 3611.75 and df["roll_min_cp"] = 3608.0 and df["roll_max_vol"].iloc[i-1] = 312.0 and df["volume"].iloc[i-1] = 177, and df["volume"] = 340
time = 2020-11-17 17:06:00 cash in hand = 569.28, portfolio value = 1441.12, unrealized PNL = -22.8 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.0 and bar_num = -3.0 and obv_slope = -43.460276099857715 and [call,puts] values are = [30.25 20.25] and max call price = 30.0 compared to 27.0 and max put price = 21.75 compared to 21.0and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 21.0 and EMA_9 - EMA_26 DIFF = 0.09203500737839931 and RSI = 27.90730875033255 and slop[-1] =-40.56101799650964 and self.submitted = 0 and upper BBand = 3609.9407587496153 and lower BBand = 3608.566390205333 and df["roll_max_cp"] = 3611.75 and df["roll_min_cp"] = 3608.0 and df["roll_max_vol"].iloc[i-1] = 312.0 and df["volume"].iloc[i-1] = 177, and df["volume"] = 407
time = 2020-11-17 17:06:00 cash in hand = 569.28, portfolio value = 1441.12, unrealized PNL = -22.8 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.0 and bar_num = -3.0 and obv_slope = -43.460276099857715 and [call,puts] values are = [30.25 20.25] and max call price = 30.0 compared to 27.0 and max put price = 21.75 compared to 21.0and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 21.0 and EMA_9 - EMA_26 DIFF = 0.09203500737839931 and RSI = 27.90730875033255 and slop[-1] =-40.56101799650964 and self.submitted = 0 and upper BBand = 3609.9407587496153 and lower BBand = 3608.566390205333 and df["roll_max_cp"] = 3611.75 and df["roll_min_cp"] = 3608.0 and df["roll_max_vol"].iloc[i-1] = 312.0 and df["volume"].iloc[i-1] = 177, and df["volume"] = 407
time = 2020-11-17 17:06:00 cash in hand = 569.28, portfolio value = 1441.12, unrealized PNL = -22.8 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.0 and bar_num = -3.0 and obv_slope = -43.460276099857715 and [call,puts] values are = [30.25 20.25] and max call price = 30.0 compared to 27.0 and max put price = 21.75 compared to 21.0and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 21.0 and EMA_9 - EMA_26 DIFF = 0.09203500737839931 and RSI = 27.90730875033255 and slop[-1] =-40.56101799650964 and self.submitted = 0 and upper BBand = 3609.9407587496153 and lower BBand = 3608.566390205333 and df["roll_max_cp"] = 3611.75 and df["roll_min_cp"] = 3608.0 and df["roll_max_vol"].iloc[i-1] = 312.0 and df["volume"].iloc[i-1] = 177, and df["volume"] = 407
time = 2020-11-17 17:06:00 cash in hand = 569.28, portfolio value = 1441.12, unrealized PNL = -22.8 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.0 and bar_num = -3.0 and obv_slope = -43.460276099857715 and [call,puts] values are = [30.25 20.25] and max call price = 30.0 compared to 27.0 and max put price = 21.75 compared to 21.25and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 21.25 and EMA_9 - EMA_26 DIFF = 0.09203500737839931 and RSI = 27.90730875033255 and slop[-1] =-40.56101799650964 and self.submitted = 0 and upper BBand = 3609.9407587496153 and lower BBand = 3608.566390205333 and df["roll_max_cp"] = 3611.75 and df["roll_min_cp"] = 3608.0 and df["roll_max_vol"].iloc[i-1] = 312.0 and df["volume"].iloc[i-1] = 177, and df["volume"] = 407
